y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
7.5639153,7.6213503,7.262441,7.5729337,7.519928,7.508113,7.301029995663981,2.8363520197653136
7.1488576,7.077394,7.0175166,7.5668254,7.425932,7.2473054,7.585026652,-4.452472934844022
4.5617013,4.6292353,4.6785793,4.733891,4.9588966,4.7124605,4.882728704344236,-3.487152302962167
7.2508407,7.6076117,7.2163806,7.7113914,7.476983,7.4526415,8.033076458801586,-7.225562642865675
7.4956875,7.6958776,7.2543488,7.613359,7.574759,7.526807,7.67778070526608,-1.9663738741934305
6.2291102,6.4613,6.625775,6.097896,6.243496,6.3315153,6.413412695328245,-1.2769704215834665
7.4392266,7.276013,7.4517775,7.5012326,7.588706,7.4513907,6.537602002101044,13.977429963783338
7.069364,6.889286,6.504432,6.9065,6.803153,6.8345475,7.207608310501746,-5.175930416117989
6.982596,6.459579,6.827643,6.6051965,6.9331765,6.7616377,8.154901959985743,-17.084991078238215
6.6089997,6.8110023,6.384394,6.3649993,6.307365,6.4953523,5.522878745280337,17.608091138515384
5.523452,5.329672,5.1220565,5.446876,5.6855564,5.4215226,5.823908740944319,-6.9092106607938675
6.1399393,6.2718787,6.5902915,6.3944955,6.4051776,6.3603563,6.148741651,3.441593286606312
8.132029,8.073648,8.5083,8.270973,8.154581,8.227907,7.040958607678906,16.8577695061683
5.107574,5.164456,4.9786973,5.286815,5.135593,5.1346273,4.668572703479257,9.982807773295171
5.114545,5.167526,4.914346,5.4828343,5.599734,5.255797,4.431798276,18.59287318636691
7.272291,7.3799224,6.910854,7.2353287,7.095899,7.1788588,5.0,43.57717514038086
4.4015317,4.595537,4.917431,4.595844,4.3733816,4.576745,4.568636235841013,0.17748835767517335
5.0607467,5.067675,4.94033,5.212547,5.099795,5.0762186,4.924453038607469,3.081876611355624
7.468529,7.4658437,7.4415836,7.65419,7.515705,7.5091705,7.823908740944319,-4.022774538136654
5.220313,5.444865,4.8823643,5.4638953,5.3858433,5.279456,5.221848749616356,1.1031991112097235
4.551954,4.760821,4.908817,4.545866,4.5661836,4.666728,4.4156687756324695,5.6856448442722245
5.8603,6.113157,5.588768,5.89208,6.4497566,5.9808125,6.297267974835735,-5.025281225274929
5.822127,5.964376,6.207641,5.539907,5.9236856,5.891547,6.167491087293763,-4.4741675395088425
5.8988194,6.214775,6.837418,5.719848,6.103879,6.1549478,4.7447274948966935,29.721838911529698
7.050929,7.033838,6.8176265,7.535425,7.292511,7.146066,5.886056647693163,21.40668390632819
7.2307305,7.006661,6.6938033,7.2941723,7.3623085,7.1175356,8.00436480540245,-11.079320293827768
7.112881,7.6441474,7.4116836,7.893045,7.6862197,7.549596,7.602059991327962,-0.6901308140570187
7.466018,7.524806,6.93632,7.5207505,7.5336237,7.3963037,7.443697499232713,-0.6366976293778389
5.3203483,5.0377197,4.853433,5.104834,5.471646,5.157596,4.823908740944319,6.917364906201912
6.255334,6.065045,6.179319,6.175033,6.223284,6.179603,6.698970004336019,-7.752936707834965
5.552486,5.4554405,5.18308,5.683453,5.6563325,5.5061584,5.987162775294828,-8.033929282521441
5.4912343,5.23379,5.12474,5.2818007,5.290543,5.2844214,4.309803919971486,22.61396439525655
7.2218046,7.563076,7.130799,7.556341,7.404477,7.3753,7.040958607678906,4.7485199320582465
7.446244,7.749911,7.0541706,7.9311914,7.8766365,7.6116304,6.920818753952375,9.981646830606767
