y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
6.942833,6.96478,6.700288,6.7526836,6.8510146,6.8423195,7.207608310501746,-5.068100349516996
7.293893,6.7334204,7.1784945,7.015837,6.930152,7.030359,8.154901959985743,-13.789781583546967
6.290165,6.0188537,6.395097,6.240274,6.391526,6.267184,5.522878745280337,13.47675858402443
5.6369705,5.5152726,5.6040163,5.9498587,5.5211086,5.645446,5.823908740944319,-3.0643151397655344
6.3559737,6.1602006,6.130205,7.449675,6.1558113,6.450373,6.148741651,4.905581318593115
7.988414,8.218964,8.245229,8.110128,8.3881445,8.190176,7.040958607678906,16.32188834627699
4.96303,4.9757676,5.067829,5.4152794,5.184451,5.1212716,4.668572703479257,9.696730361366726
5.491877,5.15207,5.275176,5.450331,5.226637,5.3192186,4.431798276,20.0239339494495
7.0858984,7.238089,7.070256,7.2902155,7.361703,7.2092323,5.0,44.18464660644531
4.4939804,4.5950847,4.6047792,4.945625,4.860002,4.6998944,4.568636235841013,2.8730278716969946
4.9271226,5.0538993,5.0841427,5.954713,5.2708306,5.2581415,4.924453038607469,6.776153136512623
7.660057,7.729218,7.454933,7.317444,7.7235003,7.57703,7.823908740944319,-3.155437610967784
5.583394,5.371947,5.505473,5.5261383,5.280494,5.45349,5.221848749616356,4.435996558243623
4.7013783,4.837118,4.8117704,4.9926863,4.9031286,4.8492165,4.4156687756324695,9.818392356366738
5.8005767,5.9244437,5.9053116,6.1571493,6.126131,5.9827228,6.297267974835735,-4.994947282628768
6.0032835,6.111157,6.052706,6.23531,5.9737525,6.075242,6.167491087293763,-1.4957304914847875
4.970565,5.2645173,5.2639103,6.345772,5.6300135,5.4949555,4.7447274948966935,15.811825771102797
7.1857724,7.158715,6.7038345,6.6888223,7.467673,7.040963,5.886056647693163,19.621056920545616
7.202014,7.3074303,6.9109335,7.526399,7.6076417,7.310884,8.00436480540245,-8.66378311572635
7.4027886,7.6877403,7.4134436,6.729397,7.387468,7.324167,7.602059991327962,-3.655498863402973
7.429297,7.1606345,7.2105455,7.730167,7.6883984,7.443808,7.443697499232713,0.0014855457676425158
5.1393538,5.3908744,4.805318,5.3438077,4.9543886,5.1267486,4.823908740944319,6.277892828783674
6.0940943,6.344316,6.4004393,6.3019323,6.06908,6.2419724,6.698970004336019,-6.8219078096867
5.979304,5.892862,5.8146877,5.8010993,5.8958664,5.876764,5.987162775294828,-1.8439277298786687
5.3300986,5.065398,5.2270203,5.424448,5.0837026,5.2261333,4.309803919971486,21.261510815837614
7.3860445,7.318506,7.3606434,7.1664076,7.7989798,7.4061165,7.040958607678906,5.186195492167131
7.816143,7.9032187,7.459379,6.7761025,7.8804836,7.5670652,6.920818753952375,9.337717226465442
7.838826,7.741256,7.8352795,7.083755,7.8348875,7.6668005,7.795880017344075,-1.655740187053929
4.910135,4.799724,4.841302,4.7289815,4.7511506,4.806258,4.886056647693163,-1.6331870841431388
7.4506216,7.390452,7.555664,7.795738,7.5837336,7.555242,7.795880017344075,-3.086732417555421
5.349749,5.8878245,5.579956,6.2494965,6.0656233,5.8265295,4.698970004336019,23.99588627916687
5.7563667,5.909676,5.819231,6.2179646,5.8881607,5.9182796,5.268411234813262,12.33518766947435
5.4230986,5.605121,5.4707737,4.7045403,5.5785484,5.356416,4.698970004336019,13.991283632171864
4.8361053,5.113445,4.9229507,5.409337,5.0648837,5.0693445,4.060480747381382,24.84591938622257
6.116187,6.5068707,6.615363,7.118943,6.409326,6.553338,6.677780705,-1.8635331056100446
7.418712,7.415065,7.5273886,6.120649,7.407617,7.177886,6.853871964321762,4.727459844321883
7.775041,7.888056,8.171903,7.915764,7.867524,7.9236574,7.309803919971486,8.397673919114805
5.446158,5.7121377,5.779607,5.6331286,5.7672844,5.667663,4.559090917934783,24.315640977587258
