Feature,Importance
3d-P1s,0.00023475226370134328
AATS7s,0.0002344510001972555
ASP-0,0.0002339272734817821
nsssCH,0.00023374823918428377
AVP-4,0.00023327148950628152
3d-DPSA-2,0.00023223363954998354
3d-RDF125u,0.00023155782018092764
AATSC4i,0.00023146105038210907
SpDiam_Dzs,0.00023084007878479973
GATS1s,0.00023067342941558434
3d-TDB7v,0.0002284004582277399
3d-RDF90e,0.00022833122988904497
3d-TDB1e,0.00022682664131294937
MPC10,0.0002266669826490597
3d-FNSA-3,0.00022617296627972517
PubchemFP716,0.00022557976850102747
3d-L2m,0.00022532484565673805
WTPT-3,0.00022461370964902417
3d-RPCG,0.00022277138160966547
AATS8v,0.00022272703118891846
R_TpiPCTPC,0.00022267387664878235
Si,0.0002215818041760076
3d-GRAV-6,0.00022113097262573821
AATS2i,0.00022053805294037777
VE3_D,0.00022048299362670276
MDEO-22,0.00022035175061159152
PubchemFP499,0.00021989109686579856
SpMax8_Bhm,0.00021947374441130262
3d-RDF60s,0.0002192133449341771
3d-PNSA-3,0.0002188597662651115
PubchemFP663,0.0002169786787317496
SaaaC,0.0002168539829658811
GGI1,0.00021616479976344083
ATSC0p,0.00021615359362370246
MATS6i,0.0002161385894482337
PubchemFP256,0.00021528521961745596
MIC3,0.00021514428239122196
ATS2p,0.00021393270556399057
VR1_Dzi,0.000213163232907998
3d-RDF105e,0.00021278145617038559
3d-L1p,0.00021246002027428546
SpMin2_Bhv,0.00021229863369455205
AATSC8m,0.0002117641271504822
3d-RDF65v,0.00021031114824194842
SHBd,0.00020917650825592605
3d-RDF25s,0.00020843740067290063
3d-RDF15p,0.00020808547382195064
gmax,0.00020743773204487948
3d-RDF155e,0.0002071809037133443
ETA_EtaP_F,0.00020597870216700897
AATSC1s,0.00020542853165470554
SpAbs_Dzm,0.00020523266030781918
ATS0m,0.00020464922877397874
AATSC4c,0.00020450177269614177
3d-RDF25i,0.0002032421504959414
PubchemFP199,0.00020085240916118964
3d-RDF65e,0.0002007457896628484
PubchemFP601,0.00019852100762628443
PubchemFP447,0.0001979995866767781
VR2_D,0.0001978351420651725
3d-RDF100i,0.00019767434071973344
nRotBt,0.00019716393387532173
PubchemFP697,0.0001970392648433128
JGI3,0.00019546500866319817
SssO,0.00019537424700896144
VR3_Dzp,0.00019418074669338425
3d-Ai,0.00019320482216400592
3d-RDF80p,0.00019252035552326242
PubchemFP536,0.00019225017291450984
SpMax3_Bhe,0.00019203403855395652
3d-E3v,0.0001910089538041948
SHsNH2,0.00019100166107006712
SHaaCH,0.0001906556803330295
TIC2,0.00019038634001931066
topoDiameter,0.00019035021907289895
maxdO,0.0001879679307111637
minsCH3,0.000184224237630104
VE3_Dzs,0.00018191507413996
VR3_Dzv,0.0001807463506907525
PubchemFP470,0.0001807336693373962
PubchemFP33,0.0001806572420457009
StN,0.00017835827611378807
