y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
4.605612,4.643656,4.635797,4.489579,4.500229,4.574975,4.882728704344236,-6.30290375005911
7.585307,7.4252586,7.18184,7.60159,7.5021195,7.4592233,8.033076458801586,-7.143629110570384
7.5019183,7.538794,6.9029713,7.641454,7.525167,7.422061,7.67778070526608,-3.3306465577870163
5.8913426,6.317578,6.3080854,6.256634,6.035158,6.1617594,6.413412695328245,-3.9238597414084873
7.3416824,6.896852,6.815694,7.695245,7.422406,7.234376,6.537602002101044,10.657943866104787
7.312939,7.071446,7.056806,7.2922597,6.566973,7.0600843,7.207608310501746,-2.0467811400108267
6.860062,6.848985,6.6682367,7.0113063,6.9816914,6.874057,8.154901959985743,-15.706444420417142
6.572565,6.7198915,6.301405,7.129686,6.771595,6.699028,5.522878745280337,21.295945902514664
5.461327,5.1473637,5.437339,5.5122895,5.519493,5.415562,5.823908740944319,-7.011555404550491
6.5269475,6.3898926,7.025116,6.527697,6.525177,6.5989656,6.148741651,7.322213542070087
8.328067,7.988478,8.153343,8.075992,8.11686,8.132547,7.040958607678906,15.503411277984796
5.3541875,4.732966,5.481795,5.2182107,4.9813066,5.153693,4.668572703479257,10.39119505018999
