y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
6.2070913,5.83576,5.9218955,5.820463,6.216446,6.000331,6.042871802323187,-0.7039844419509194
6.0163956,5.8713627,6.451931,6.0471387,6.530032,6.1833715,6.43356250780493,-3.8888401817364997
5.7938275,5.8105583,5.6331077,5.7129545,5.6648474,5.723059,6.920818753952375,-17.30661673331166
5.4982815,5.5959187,5.310263,5.2203307,5.308529,5.3866644,5.7447274948966935,-6.232899726763588
7.839962,7.715932,7.8633075,7.777081,7.6756773,7.774392,8.16962521680645,-4.837836232715533
7.236781,7.143758,7.1526113,6.910288,7.2804003,7.1447678,6.119186407719209,16.760093338838537
5.6369896,5.5204506,5.554663,5.5902863,5.2632484,5.5131273,5.236572006437063,5.2812282574996186
5.3927937,5.5134616,5.322104,4.9062486,5.5498085,5.336883,5.2441251443275085,1.7687969147254832
7.3526144,7.2703323,7.3329744,6.758595,6.5173883,7.0463805,7.657577319177793,-7.981594880931286
7.897793,7.796479,7.986234,7.9228764,7.7095213,7.862581,8.136677139879543,-3.368652325180023
5.910187,6.0181966,5.804105,5.8103657,6.0805902,5.924689,6.070581074285707,-2.4032667784165436
7.5373774,7.75988,7.392982,7.755154,7.6080456,7.6106873,7.585026652029182,0.33830604699758504
4.9940166,4.9532304,4.897719,4.6817646,4.9930277,4.903951,4.552841968657781,7.711868802378668
6.858778,7.249057,7.3666883,7.2671742,7.2254925,7.193438,7.853871964321762,-8.409023144136416
7.961977,7.8336563,8.097338,8.166671,7.906414,7.9932113,6.860120913598763,16.517060997187137
7.81386,7.910944,7.8007407,7.6869545,7.761244,7.794749,7.568636235841013,2.9874939186509066
4.660901,4.5843534,4.738442,4.420841,4.460841,4.573076,3.880582435427122,17.845087623514043
6.1256495,5.9945207,5.9046364,6.056935,5.819482,5.9802446,5.853871964321762,2.1587877730175884
7.100413,7.296265,7.5060153,7.1267157,7.553734,7.3166285,6.860120913598763,6.654511607980966
6.048866,6.0303802,6.204143,6.184976,5.956004,6.084874,6.1938200260161125,-1.7589447614121239
5.3808994,5.4544754,5.4142203,5.1327167,4.96988,5.270438,5.568636235841013,-5.354956383159671
7.787448,7.4539614,7.500957,7.3925567,7.3296137,7.4929075,6.958607314841775,7.678263553218781
5.123173,5.0508175,4.9345946,4.9413943,4.9563694,5.00127,5.0,0.025396347045898438
5.4244046,5.3679423,5.37067,5.1102624,5.392372,5.3331304,4.987162775,6.937162476106636
6.017209,6.088997,5.7341695,5.8101983,5.895341,5.9091825,5.568636235841013,6.115434699973799
